topic,topic_title,category,node,node_id,company,ticker,country,share,products,note,src
india_ems_semi,印度電子製造與半導體在地化供應鏈 (India EMS & Semiconductor Localization),hw,晶片設計 / 工程服務,design_svc,全球 IDM 印度設計中心,NVDA,US,班加羅爾設計腦力,NVIDIA/Qualcomm/AMD/Intel 印度 R&D,全球約 20% 晶片設計工程師在印度,https://www.tataelxsi.com/industries/semiconductor
india_ems_semi,印度電子製造與半導體在地化供應鏈 (India EMS & Semiconductor Localization),hw,晶片設計 / 工程服務,design_svc,印度 IT / VLSI 服務商,—,IN,工程服務外包,驗證 / 嵌入式 / DFT,為 fab/OSAT/終端提供設計與工程人力,https://semiengineering.com/tag/tata-elxsi/
india_ems_semi,印度電子製造與半導體在地化供應鏈 (India EMS & Semiconductor Localization),hw,下游：終端品牌・外銷・終端市場,end_demand,Apple,AAPL,US,印度製造最大引擎,iPhone（印度產佔全球 ~25%）,"2025 印度產 ~5,500 萬支(+53%)；目標拉至 50%",https://www.bloomberg.com/news/articles/2026-03-10/apple-now-makes-about-25-of-iphones-in-india-after-china-pivot
india_ems_semi,印度電子製造與半導體在地化供應鏈 (India EMS & Semiconductor Localization),hw,下游：終端品牌・外銷・終端市場,end_demand,Samsung / 小米 / vivo 等,005930.KS,KR,手機品牌,手機（印度組裝/PLI）,Samsung/中系品牌印度產能；EMS 客戶,https://www.psmarketresearch.com/market-analysis/india-electronics-manufacturing-services-market-report
india_ems_semi,印度電子製造與半導體在地化供應鏈 (India EMS & Semiconductor Localization),hw,下游：終端品牌・外銷・終端市場,end_demand,家電/IT 品牌（國內+外銷）,—,IN,家電/IT 硬體終端,AC/冰箱/電視/筆電/伺服器,PLI 2.0 拉 IT 硬體在地化；ODM 需求,https://www.kotakneo.com/news/market-news/india-ems-growth-emerging-leaders/
india_ems_semi,印度電子製造與半導體在地化供應鏈 (India EMS & Semiconductor Localization),hw,下游：終端品牌・外銷・終端市場,end_demand,汽車/工業終端,—,GLOBAL,汽車/工業電子,汽車電子 / 功率/工業模組,餵 Kaynes/CG OSAT 與工業 EMS 需求,https://www.kotaksecurities.com/news/market-news/india-ems-growth-emerging-leaders/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,高頻介質 / 精密 Twinax 銅線材,hf_material,Daikin 大金,4061.T,JP,含氟樹脂龍頭,PTFE / 含氟介質,高頻連接器/纜線低損耗絕緣,https://www.te.com/en/industries/data-centers-ai/technologies/224g-gigabit-ethernet-solution.html
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,高頻介質 / 精密 Twinax 銅線材,hf_material,AGC 旭硝子,5201.T,JP,含氟材料,氟樹脂 / 玻纖布,高速材料供應,https://connectorsupplier.com/cable-backplanes-come-of-age/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,高頻介質 / 精密 Twinax 銅線材,hf_material,聯茂 ITEQ,6213.TW,TW,高速 CCL（相鄰）,高速/高頻 CCL,與 ccl 主題交集；連接器板材銜接,https://connectorsupplier.com/cable-backplanes-come-of-age/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,高頻介質 / 精密 Twinax 銅線材,hf_material,台光電 EMC,2383.TW,TW,高速 CCL（相鄰）,Megtron 等級 CCL,AI 板材龍頭；連接器板材生態,https://connectorsupplier.com/cable-backplanes-come-of-age/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,高頻介質 / 精密 Twinax 銅線材,hf_material,Murata 村田,6981.T,JP,LCP / 被動,LCP / 高頻被動元件,高頻訊號路徑材料,https://connectorsupplier.com/ofc-2026-high-speed-networking-in-the-ai-era/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,高頻介質 / 精密 Twinax 銅線材,hf_material,Luxshare（自製線材）,002475.SZ,CN,精密 Twinax 自製,92Ω Twinax 銅線芯,高速對稱銅纜核心線材自製,https://news.futunn.com/en/post/66943772/luxshare-precision-002475-in-depth-analysis-of-luxshare-precision-s
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,背板 / I/O 高速連接器（224G）,backplane_conn,TE Connectivity,TEL,CH,全球連接器第一 >12%,AdrenaLINE Slingshot 224G / OSFP / 背板連接器,FY26Q2 訂單創高 $5.3B(+25%)；FY26 AI 營收上修至 ~$2.4B（再加 ~$200M）；Q3'26 指引 $5.0B(+10%)、EPS ~$2.83；capex 升至 ~6%,https://www.fool.com/earnings/call-transcripts/2026/04/22/te-connectivity-tel-q2-2026-earnings-transcript/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,背板 / I/O 高速連接器（224G）,backplane_conn,Amphenol,APH,US,全球連接器第二 ~11.9%,Paladin HD2 224G / 高速背板 / NVLink cartridge,Q1'26 $7.6B(+58%)、IT datacom +81% 有機、b/b 1.24；Q2'26 指引 $8.1-8.2B；2026/01/12 完成併 CommScope CCS $10.5B（FY26 ~$4.1B、+$0.15 EPS）；股價歷史高,https://www.businesswire.com/news/home/20260112617512/en/Amphenol-Completes-Acquisition-of-CCS-Business-From-CommScope
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,背板 / I/O 高速連接器（224G）,backplane_conn,Molex (Koch 旗下),—,US,全球連接器第三,Inception 224G genderless 背板 / CX2-DS / Mirror Mezz,Koch Industries 私有（2013 併購 $7.2B）；首推 chip-to-chip 224G,https://www.molex.com/en-us/products/connectors/backplane-connectors/inception-backplane-connectors-and-cable-system
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,背板 / I/O 高速連接器（224G）,backplane_conn,Samtec,—,US,高速 mezzanine 利基,NovaRay 224G / AcceleRate HP,私有；高密度 mezzanine 連接器,https://blog.samtec.com/post/sc25-and-samtec-new-products-technologies-next-gen-performance/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,背板 / I/O 高速連接器（224G）,backplane_conn,Aptiv,APTV,IE,前五大（車用為主）,高速連接器 / 訊號互連,車用為主、資料連接卡位,https://www.richardelectronics.com/blog/categories/connector/top-25-connector-manufacturing-companies-leading-the-industry-in-2025
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,背板 / I/O 高速連接器（224G）,backplane_conn,中航光电 AVIC Jonhon,002179.SZ,CN,中國高速連接器龍頭,224Gbps 近封裝高速銅纜模組 / 高速連接器,2026/03 CPCA 發 224G 近封裝模組、2H26 批量；以國內生態配套為主,https://www.connector-world.com/home/cms/detail/id/15281
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,背板 / I/O 高速連接器（224G）,backplane_conn,Luxshare 立訊精密,002475.SZ,CN,中國互連全棧,224G Intrepid NEXUS 背板連接器 / KOOLIO CPC/NPC,2025 通訊資料中心營收 RMB 245.7 億(+33.8%)；中國/海外 AI 叢集商用,https://news.futunn.com/en/post/66943772/luxshare-precision-002475-in-depth-analysis-of-luxshare-precision-s
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,CPU / GPU / 加速器 Socket,socket,嘉澤 Lotes,3533.TW,TW,全球 socket ~30%,CPU/GPU LGA socket / NPO Socket / GPU socket,2026Q1 營收 93.28 億創高、EPS 21.37、伺服器 +60% 佔比破 50%；AMD Venice SP7+Intel Oak Stream 帶 ASP +15%；NPO 2027 量產（嘉基做 CPO 光學）；大和 TP NT$3000,https://vocus.cc/article/6a06639afd897800018b1b5c
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,CPU / GPU / 加速器 Socket,socket,Foxconn FIT 鴻海互連,2317.TW,TW,socket/UBB OEM,LGA socket / OAM UBB / 連接器,AI 機櫃組裝約 40% 市占、過半 NVIDIA AI 硬體；Q1'26 營收 $66.6B(+30%),https://www.aicerts.ai/news/foxconn-reshapes-hardware-supply-chain-for-ai-servers/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,CPU / GPU / 加速器 Socket,socket,Amphenol（socket）,APH,US,高速 socket 卡位,GPU/加速器 socket / 高速 mezzanine,連接器巨頭跨足 socket,https://www.fool.com/earnings/call-transcripts/2026/04/30/amphenol-aph-q1-2026-earnings-transcript/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,CPU / GPU / 加速器 Socket,socket,Molex（socket）,—,US,socket 卡位,高速 socket / Mirror Mezz,Koch 私有；高速 mezzanine,https://www.molex.com/en-us/products/connectors/backplane-connectors/inception-backplane-connectors-and-cable-system
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,CPU / GPU / 加速器 Socket,socket,TE（socket）,TEL,CH,socket 卡位,高速 socket / 連接器,連接器全球第一跨足 socket,https://finance.yahoo.com/markets/stocks/articles/te-connectivity-ltd-q2-2026-204519165.html
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,DAC / ACC / AEC 銅纜 + NVLink Cartridge,copper_cable,Amphenol（cartridge）,APH,US,NVLink cartridge 統包,NVLink Cable Cartridge / Paladin 銅纜 / DAC,"GB200 spine 5,184 條銅纜打包 4 cartridge；子系統模式高障礙",https://www.diskmfr.com/nvidia-gpu-copper-cable-interconnect-technology-explained/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,DAC / ACC / AEC 銅纜 + NVLink Cartridge,copper_cable,Credo Technology,CRDO,US,AEC 主動電纜領導,AEC 224G/200G-lane / HiWire / 光學 DSP / PIX,FY26 營收 $1.3B(+206%)、Q4 $437M(+157%)；FY27 指引 >80% 成長；併 DustPhotonics $750M 跨入光學（銅光雙棲）,https://www.sahmcapital.com/news/content/credo-technology-group-q4-2026-earnings-call-complete-transcript-2026-06-02
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,DAC / ACC / AEC 銅纜 + NVLink Cartridge,copper_cable,貿聯-KY BizLink,3665.TW,TW,高速纜組/AEC,AEC 400G / 高速線束 / DAC/ACC / 混合銅光 / 800V HVDC,"2026Q1 營收 208.6 億創高、EPS 11.66(YoY +37%)、GM 28.77%；1.6T 研發；併 XFS 強化光學；TP NT$3,380",https://vocus.cc/article/6a032991fd897800013f174b
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,DAC / ACC / AEC 銅纜 + NVLink Cartridge,copper_cable,Luxshare 立訊精密,002475.SZ,CN,互連全棧（銅光熱電）,DAC / ACC / Lite Active Cable / Intrepid Cable Cartridge,224G KOOLIO/Cartridge 中國海外 AI 叢集商用；2026/02 展 448G,https://www.prnewswire.com/news-releases/from-interconnect-to-power-and-thermal-management-luxshare-ict-expands-its-role-in-ai-data-center-infrastructure-302752966.html
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,DAC / ACC / AEC 銅纜 + NVLink Cartridge,copper_cable,宏致 Aces,3605.TWO,TW,MCIO/高速線,MCIO / PCIe Gen6 / GPU/SSD 連接器 / 高速線材,MCIO 高速線 2026 量產；2026 EPS 估破 6 元、AI 占比約 40%；切入 ASIC 供應鏈,https://cmnews.com.tw/article/marketwatcher-4b28d31f-49f6-11f1-8140-1484fa8bb93c
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,DAC / ACC / AEC 銅纜 + NVLink Cartridge,copper_cable,兆龙互连 Zhaolong,300913.SZ,CN,中國高速銅纜,高速對稱銅纜 / MCIO / DAC/AEC 組件,泰國廠 ISO9001/ETL/UL；高速線 10G→100G+ 試產,https://news.futunn.com/en/post/52106875/zhejiang-zhaolong-interconnect-technology-300913-leading-in-high-speed-interconnection
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,DAC / ACC / AEC 銅纜 + NVLink Cartridge,copper_cable,TE（cable）,TEL,CH,纜組/背板,Slingshot cabled backplane / OSFP cable assembly,224G cabled backplane（Twinax 銅纜）,https://www.te.com/en/products/cable-assemblies/intersection/adrenaline-slingshot-224g-cabled-backplane-solutions.html
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,液冷快接 UQD / Quick Disconnect,uqd_conn,CPC (Colder Products),DOV,US,UQD 液冷快接領導,Everis UQD / 不漏液快接,Dover 旗下；OCP 標準、hyperscaler 液冷,https://www.cpcworldwide.com/Liquid-Cooling/Products/Universal-Quick-Disconnects-UQDs
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,液冷快接 UQD / Quick Disconnect,uqd_conn,Stäubli,—,CH,UQD 快接,UQD / UQDB 萬用快接,瑞士私有；AI 液冷快接,https://www.staubli.com/global/en/fluid-connectors/products/quick-and-dry-disconnect-couplings/thermal-management/uqd-universal-quick-disconnect.html
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,液冷快接 UQD / Quick Disconnect,uqd_conn,Parker Hannifin,PH,US,UQD 快接,UQD Series（OCP Inspired）,OCP UQD 1.0 規格產品,https://ph.parker.com/us/en/product-list/non-spill-liquid-cooling-universal-quick-disconnect-couplings-uqd-series
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,液冷快接 UQD / Quick Disconnect,uqd_conn,CEJN,—,SE,UQD 快接,UQD couplings,瑞典；液冷快接,https://www.cpcworldwide.com/Liquid-Cooling/Products/Universal-Quick-Disconnects-UQDs
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,液冷快接 UQD / Quick Disconnect,uqd_conn,中航光电 AVIC Jonhon,002179.SZ,CN,中國液冷快接+高速連接,液冷快接 / 冷板 / 高速連接器,液冷與高速連接需求翻倍；國內生態配套,"https://guba.eastmoney.com/news,002179,1707418883.html"
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,AI 伺服器 / 機櫃整機 → 終端需求,ai_system,NVIDIA,NVDA,US,scale-up 規格主導,GB200 NVL72 / Rubin NVL144 / Kyber / NVLink 6 448G,"NVL72 用 5,184 銅纜；Rubin 沿用 spine；NVLink 6 電氣 lane 448G、Kyber 改用銅 midplane；銅光並行",https://www.wheelersnetwork.com/2025/11/decoding-nvidias-rubin-networking-math.html
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,AI 伺服器 / 機櫃整機 → 終端需求,ai_system,Foxconn 鴻海,2317.TW,TW,AI 機櫃組裝 ~40%,NVL72 機櫃整機 / UBB / 系統整合,過半 NVIDIA AI 硬體；Q1'26 營收 $66.6B(+30%),https://www.tomshardware.com/news/foxconn-produces-over-half-of-nvidia-ai-hardware-report
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,AI 伺服器 / 機櫃整機 → 終端需求,ai_system,廣達 Quanta,2382.TW,TW,AI 伺服器 ODM,AI server / 機櫃,主要 GB200 機櫃 ODM,https://www.aicerts.ai/news/foxconn-reshapes-hardware-supply-chain-for-ai-servers/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,AI 伺服器 / 機櫃整機 → 終端需求,ai_system,Microsoft,MSFT,US,hyperscaler 終端,Azure AI 資料中心,Credo AEC 客戶；液冷機櫃,https://connectorsupplier.com/ofc-2026-high-speed-networking-in-the-ai-era/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,AI 伺服器 / 機櫃整機 → 終端需求,ai_system,Amazon AWS,AMZN,US,hyperscaler 終端,AWS AI 資料中心,Credo AEC / 貿聯客戶,https://www.threads.com/@wjsfinance/post/DQ2gCkuk5n3/
connector_hsio,高速連接器與互連供應鏈 (High-Speed Connectors & Interconnect),hw,AI 伺服器 / 機櫃整機 → 終端需求,ai_system,Google,GOOGL,US,hyperscaler 終端,TPU/AI 資料中心,高速互連終端需求,https://connectorsupplier.com/ofc-2026-high-speed-networking-in-the-ai-era/
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,IP / EDA / RISC-V 核心,ip_eda_riscv,Synopsys,SNPS,US,EDA 雙雄之一,EDA 全流程 / IP / SerDes,AI 晶片設計繞不開的入口；新創 IP 供應,https://builtin.com/articles/nvidias-cuda-future-ai-infrastructure
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,IP / EDA / RISC-V 核心,ip_eda_riscv,Cadence,CDNS,US,EDA 雙雄之一,EDA / 模擬 / 互連 IP,AI 晶片設計與驗證,https://builtin.com/articles/nvidias-cuda-future-ai-infrastructure
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,IP / EDA / RISC-V 核心,ip_eda_riscv,Arm Holdings,ARM,UK,CPU IP 龍頭,Neoverse CPU IP,Rebellions 與 Arm/Samsung Ventures 合作；新創 CPU 選項之一,https://www.datacenterdynamics.com/en/news/ai-chip-startup-rebellions-valued-at-14bn-following-investment-from-arm-samsung-ventures/
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,IP / EDA / RISC-V 核心,ip_eda_riscv,SiFive,—,US,RISC-V 商用先驅,RISC-V 核心 IP,未上市；RISC-V 商用化先行者,https://www.theregister.com/systems/2026/06/16/qualcomm-said-to-be-circling-ai-chip-biz-tenstorrent-in-10b-risc-v-power-play/
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,IP / EDA / RISC-V 核心,ip_eda_riscv,晶心科技 Andes,6533.TWO,TW,台廠 RISC-V IP 龍頭,RISC-V 處理器 IP,累計授權 >200 億顆；高階 CAGR ~30%,https://www.theregister.com/systems/2026/06/16/qualcomm-said-to-be-circling-ai-chip-biz-tenstorrent-in-10b-risc-v-power-play/
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,IP / EDA / RISC-V 核心,ip_eda_riscv,Tenstorrent (IP),—,US,RISC-V AI IP + 整機,Ascalon RISC-V CPU / Blue Cheetah die-to-die IP,未上市；2025 併 Blue Cheetah；Qualcomm 傳 $8–10B 洽購其 RISC-V/CPU IP,https://www.tomshardware.com/tech-industry/artificial-intelligence/qualcomm-mulls-taking-over-jim-kellers-tenstorrent-report-claims-deal-for-ai-chipmaker-would-value-the-company-at-between-usd8-billion-and-usd10-billion
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,代工 / CoWoS / HBM（共同瓶頸）,foundry_cowos_hbm,TSMC 台積電,2330.TW,TW,新創共同代工,N5/N4/N3/N2 + CoWoS-S/L,Cerebras 5nm 整片晶圓/Etched 4nm 等共用；2026 CoWoS 售罄、2nm 預訂滿,https://siliconanalysts.com/analysis/foundry-allocation-status-q1-2026
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,代工 / CoWoS / HBM（共同瓶頸）,foundry_cowos_hbm,SK hynix,000660.KS,KR,HBM 龍頭,HBM3E / HBM4,CFO：2026 全年 HBM 供應已售罄、緊俏延續至 2027,https://info.fusionww.com/blog/inside-the-ai-bottleneck-cowos-hbm-and-2-3nm-capacity-constraints-through-2027
ai_chip_startup,AI 晶片新創供應鏈 (AI Chip Startups: Inference Silicon),hw,代工 / CoWoS / HBM（共同瓶頸）,foundry_cowos_hbm,Samsung（Foundry+HBM）,005930.KS,KR,次要代工+HBM,Foundry / HBM3E,新創次要代工與 HBM 供應選項,https://info.fusionww.com/blog/inside-the-ai-bottleneck-cowos-hbm-and-2-3nm-capacity-constraints-through-2027
